0氹	[tam]\n1. to cajole someone\n2. to pacify someone who is angry
夠寸	[gaau chyun]\nvery arrogant, very "cocky"
夠有突	[gaau yáuh daht]\n(enough having protrude)\nmore than enough, ample
夠照	[gaau jiu]\n1. powerful, influential\n2. a powerful person
夠班	[gau bāan]\n1. of a required class, up to the right level, of the right status to challenge someone\n2. to have the required skill, e.g. to challenge someone
夠皮	[gaau péi]\n(sufficient skin)\nenough to cover one's costs
夠義氣	[gaau yih hei]\n(enough loyalty)\nloyal, faithful
夠腳	[gaau geuk]\n(enough feet)\nenough player (for a game of mahjong)
夠薑	[gaau gēung]\n(enough ginger)\nto be brave, to have "guts"
夠雷	[gaau lèuih]\nloyal, having the loyalty of a true brother
大	[daaih]\n1. big\n2. senior, older, of the rank of boss, of the rank of leader in a triad society\n3. to challenge\n4. to raise (in gambling games)
大丈夫	[daaih jeuhng fū]\n(big husband)\n1. a strong man, a "tough guy"\n2. someone trying to impress by acting forcefully or aggressively.
大事化小小事化無	[daaih sih fa síu, síu sih fa mòuh]\nused to ask that a problem be treated as not so serious, that unnecessary trouble be avoided, "please don't take this so seriously!".
大人	[daaih yàhn]\n1. adult\n2. an important person, a senior person , one of the bosses\n3. a triad boss
大人大姐	[daaih yàhn daaih jé]\n(big person big sister)\na grown-up (used to criticise childish behavior).
大人有大量	[daaih yàhn yáhn daaih leuhng]\n(a great man shows a great tolerance)\na request to someone to be forgiving.
大人物	[daaih yàhn mát]\n(big man thing)\nan important person
大佬	[daaih lóu]\n(big brother)\n1. a boss\n2. an older senior colleague\n3. a supervisor, captain\n4. an exclamation used to express impatience with someone (male or female)\n5. a triad boss
大佬輩	[daaih lóu bui]\nthe status of triad big brother; triad members who are big brothers, who have high status.
大使	[daaih sái]\nwasteful (of money).
大信封	[daai seun fūng]\n(big envelope)\na dismissal letter, a letter giving an employee the sack.
大傻	[daaih sòh]\n(big fool)\nvery silly; a big fool
大光燈	[daaih gwōng dāng]\n(big bright lamp)\nsomeone with a big mouth, a "loudmouth".
大冬瓜	[daaih dūng gwā]\n(big winter melon)\n1. short and fat person\n2. a stupid person\n3. a clumsy person
大出血	[daaih chēut hyut]\n(big bleeding)\n1. a slogan used by shops during a sale, "Final reductions!", "Big sale"\n2. to spend a lot of money
大劈友	[daaih pek yáu]\na big fight, a big street battle.
大卡士	[daaih kā sí]\n(big <cast)\nan all-star cast
大叠水	[daaih daahp séui]\nto be very rich
大口環	[daaih háu wàahn]\n(Sandy Bay)\na nickname for a mentally ill person or for someone perceived as stupid (an area of Hong Kong with a hospital for the mentally retarded).
大吉利是	[daai gāt leih sih]\n(big luck good fortune)\nused to counter bad luck or to avoid bad luck (similar to phrases such as “touch wood”, and “bless you” used when someone sneezes).
大命	[daaih mehng]\n(big life)\nlucky, providential, having had a narrow escape.
大咬	[daaih ngáauh]\ngreedy, hard to satisfy (e.g. food, sex)
大哥大	[daaih gō daai]\n(big brother)\n1. a mobile telephone, a portable phone\n2. a triad boss, a gang leader
大唔透	[daaih m4 tau]\nan older person who is young at heart.
大嘆特嘆	[daai taan dahk taan]\nto live a life of ease, to enjoy the good life.
大嘥	[daaih sāai]\nwasteful
大圈	[daaih hyūn]\n(big circle)\n1. Guangzhou (Canton)\n2. Canton gang, gangsters from southern China, especially those who come to Hong Kong or Macau to commit crimes.
大圈仔	[daaih hyūn jái]\n(big cicle boy)\n1. a member of mainland gang\n2. gangsters brought from the mainland to Hong Kong to commit armed robbery.
大場	[daaih chèuhng]\na large entertainment establishment, e.g nightclub, casino, video game parlour
大場面	[daaih chèuhng mín]\na big scene, a large gathering, a big event
大大話話	[daai daai wah wah]\n(big lie)\nroughly, without exaggeration
大奸狗	[daaih gāan gáu]\n(big cunning dog)\na tricky or deceitful person, an untrustworty or treacherous person
大姐	[daaih jē]\n(elder sister)\n1. a respected older girl or woman, a female boss\n2. a female gang leader or ciminal organiser.
大姐大	[daaih jē daai]\n(elder sister big)\n1. a respected older girl or woman, a female boss\n2. a woman in charge of a group of nightclub hostesses\n3. a female gang leader or criminal organiser
大姑	[daaih gū]\na term of address for an old woman.
大姨媽	[daaih yìh mā]\n(big auntie)\nmenstrual period.
大婆	[daaih pó]\n(main wife)\na wife (as opposed to a concubine or mistress).
大安旨意	[daaih ōn jí yi]\n(big peace purpot)\nto have a false sense of security; to be unaware of, or choose to ignore, any risk or danger
大家姐	[daaih gā jē]\n(elder sister)\n1. a woman with authority in a particular social circle\n2. a female gang boss
大家心照	[daai gā sām jiu]\nto understand each other without speaking
大家樂	[daaih gāa lohk]\n(everybody happy)\n big trouble, a bad situation (the name of a restaurant chain in Hong Kong, used as a euphemistic or humorous variant of 大撚鑊 daaih lán wohk).
大展拳腳	[daai jín kyùhn geuk]\nto carry through one's plans, to extend one's power to act without restraint.
大山婆	[daaih sāan pòh]\n(big mountain woman)\na tall, heavy-set woman.
大差	[daaih chāai]\na large number of police, police out in force
大底	[daaih dái]\n(big background)\nRed Pole, an office-bearer in a triad society in charge of organising physical violence and discipline, an "enforcer". The code number associated with this rank is 426.
大懵	[daaih múng]\n(big stupid)\nan idiot, an absent-minded person
大懵鬼	[daaih múng gwái]\n(big stupid ghost)\nan idiot
大懶蛇	[daaih láahn sèh]\n(big lazy snake)\na lazy person.
大戲	[daaih hei]\n1. Cantonese opera\n2. gang fights\n3. triad society admission ceremony
大把	[daaih bá]\na lot of
大把世界	[daaih bá sai gaai]\n(many worlds)\nto be rich, to have many chances to make money.
大把手尾跟	[daaih bá sáu méih gān]\nserious consequences, serious trouble arising from an unresolved situation or problem, a serious grudge
大把貨	[daaih bá fo]\nto have something in reserve, to have managed a task with ease.
大把跟尾	[daaih bá gān méih]\nserious consequences, serious trouble arising from an unresolved situation or problem, a serious grudge
大把錢	[daaih bá chín]\n(a lot of money)\nrich
大拿拿	[daaih nàh nàh]\ntoo large an amount of money to be seen as trivial (used to express surprise or shock or disapproval at the spending of a sum of money).
大摩	[daaih mō]\nMorgan Stanley investment house
大撈家	[daaih lōu gā]\n(big earn a living family)\nsomeone who earns a living from vice.
大撚鑊	[daaih lán wohk]\nan obscene expression used to describe a serious problem or crisis, a "fucking screw-up".
大旗	[daaih kèih]\n(big flag)\na big fare, i.e. a customer who is going to a distant destination (taxi driver jargon).
大晒	[daaih saai]\n1. all-powerful\n2. to show one's hand (in a card game).
大晒馬	[daaih saai máah]\nto make a big show of force.
大枝嘢	[daaih jī yéh]\n(big piece)\nan arrogant person
大柒	[daaih chaht]\n(big dict)\nan obscene from an idiot, a "big prick".
大柴	[daaih chàaih]\na police sergeant
大棚	[daaih pàahng]\n(big shed)\na large group
大檔	[daaih dong]\n(big stall)\nan illegal gambling house.
大檸樂	[daaih níng lohk]\n(large lemon coke)\na disaster, a crisis, a problem (a euphemistic or humorous variant of 大撚鑊 daaih lán wohk).
大水	[daai séui]\n(big water)\ncongested road conditions (truck drive jargon).
大泡和	[daaih pāau wòh]\n(big Pau Wo)\nan absent minded, scatter-brained person.
大波	[daaih bó]\n(big breast)\nbig-breasted
大波妹	[daaih bó mūi]\n(big breast girl)\na big breasted girl.
大海	[daaih hói]\nThe Pearl River delta
大炮	[daaih paau]\n(big cannon)\n1. to lie, to tell a lie\n2. the penis.
大炮友	[daaih paau yáu]\n(big cannon bloke)\na braggard; a liar.
大炮鬼	[daaih paau gwái]\n(big cannon ghost)\na braggard; a liar.
大煙	[daaih yīn]\n(big smoke)\nopium
大煲	[daaih bōu]\na big problem
大熱	[daaih yiht]\nvery popular, very fashionable, very "hot".
大牌	[daaih páai]\n(big license)\n1. a big-shot\n2. a star\n3. a self-important person
大牌檔	[daaih pàaih dong]\n(big license stall)\nstreet food stall
大牛	[daaih ngàuh]\na five hundred dollar note
大狀	[daaih johng]\na lawyer, a barrister
大班	[daaih bāan]\n1. a boss, chief, head\n2. the boss of large Hong Kong company, a "taipan".
大男人	[daaih nàahm yán]\na domineering man.
大番薯	[daaih fāan syú]\n(big sweet potato)\nan idiot
大癲大癈	[daai dīn daaih fai]\n(big madness big rubbish)\nto act in a crazy manner, to be uninhibited.
大皇	[daai wòhng]\n(big king)\nthe boss of a crime syndicate ("Mr Big"), the leader of a conspiracy.
大石壓死蟹	[daaih sehk jaak séi háaih]\n(big stone crushes crab)\nan unqeual contest
大石笮死蟹	[daaih sehk jaak séi háaih]\n(big stone crushes crab)\nan unqeual contest
大碌	[daaih lūk]\n(big piece)\nthings have gone wrong; to be in a bad situation.
大碌木	[daaih lūk muhk]\n(big piece of wood)\na large penis
大碌鬼	[daaih lūk gwái]\nprisoners who have been sentenced to long terms.
大祠堂	[daaih chíh tóng]\n(big ancestral hall)\nStanley Prison on Hong Kong Island
大種乞兒	[daai júng hāt yī]\nsomeone who behaves like a beggar, a "scrounger".
大站	[daaih jaahm]\n(big station)\na railway station, especially the Hung Hom railway terminus (taxi driver jargon).
大笑姑婆	[daaih siu gú pòh]\n(big laugh auntie)\na happy and cheerful older woman who is always laughing.
大笨狗	[daaih bahn gáu]\n(big stupid dog)\na big idiot.
大笨象	[daaih bahn jeuhng]\n(big stupid elephant)\nHSBC
大粒	[daaih nāp]\nan important person, a "big-shot", a "big-wig".
大粒佬	[daaih nāp lóu]\na very powerful person; a rich, influential person.
大粒嘢	[daaih nāp yéh]\nan important person, a powerful person.
大粒墨	[daaih nāp māk]\n(big classifier mole)\na person with a big mole.
大細	[daaih sai]\n(big small)\na game played with three dice in a casino, formally known as 骰寶 sīk bóu ("dice treasure") or 估骰 gú sìk ("guess dice").
大細超	[daaih sai chīu]\n(big small stare)\n1. someone in a position of power who practices favouritism\n2. to show favouristism, to not be impartial.
大細路	[daaih sai louh]\n(big child)\nan older person who is young at heart.
大纜扯唔埋	[daaih laahm ché m4 màaih]\n(big mooring-rope wind not approach)\ntwo people or groups who are always in conflict.
大耳窿	[daaih yíh lūng]\n(big ear hole)\na debt collection agent, a "loan shark".
大聲公	[daaih sēng gūng]\n(big voice man)\n1. a megaphone\n2. a loud-mouthed man, a big-mouth
大肚	[daaih tòh]\n(big belly)\npregnant
大腳友	[daaih guek yáu]\n(big leg friend)\nan obsequious person
大腳解圍	[daai geuk gáai wàih]\n1. a big kick out of a defence, a clearance upfield (soccer)\n2. to solve a problem quickly, to sort a problem out.
大膽	[daaih dáam]\n(big gall-bladder)\nvery brave
大舊佬	[daaih gauh lóu]\na big man; strongly-built
大舊衰	[daaih gauh sēui]\n a big bully, a nasty person, an obnoxious person
大花筒	[daaih fā tùhng]\n(big flower tube)\n a big spender, someone who is reckless with money.
大花面	[daaih fā mín]\n(big coloured face)\n1. a dirty face\n2. a traitor\n3. a treacherous person (a role in Cantonese opera)
大茶飯	[daaih chàaih faahn]\n(big meal)\n1. an armed robbery or other serious crime\n2. a big deal\n3. a triad deal
大菌食細菌	[daai kwán sihk sai kwán]\n(big bacteria eat small bacteria)\nthere's no need to worry about what one eats.
大蛇痾尿	[daaih sèh ō liuh]\na big business deal, an important deal.
大蛇痾屎	[daaih sèh ō síh]\n(big snake shits)\na big business deal, an important deal.
大蝦細	[daaih hā sai]\n(big bullying small)\n1. to bully\n2. used to protest that one is being bullied.
大蝦細俾屎餵	[daai hā sai béi sí wai]\nan exclamation used to tell a bully to desist, "piss off you bully!".
大蟒蛇	[daaih móhng sèh]\n(big python)\na big penis
大蟹乸	[daaih háaih ná]\n(large female crabs)\nimportant people, "big shots".
大袋	[daaih doih/dóh]\n(big bag)\nrich and powerful
大覺瞓	[daaih gaau fan]\n(big sleep)\nto be carefree; to not be worried
大話	[daaih wah]\n(big word)\na lie
大話精	[daaih wah jīng\n(lying spirit)\na liar
大話骰	[daaih wah sīk]\n"Liar's dice", a dice-game involing bluffing, commonly played in pubs and bars.
大話鬼	[daaih wah gwái]\n(lying ghost)\na liar
大諗頭	[daaih nám tàuh]\n(big thking)\nambitious, over-ambitious (of a plan or scheme).
大象	[daaih jeuhng]\n1. big elephant\n2. a container truck (truck driver jargon)
大象腳	[daaih jeuhng geuk]\n(big elephant leg)\na female with chucky legs
大貪	[daaih tāam]\n(big greedy)\n1. a greedy person\n2. a covetous, lecherous person.
大貪鬼	[daaih tāam gwái]\n1. a greedy person\n2. a covetous, lecherous person.
大路元帥	[daai louh yùhn seui]\nthe first route marshal, a traditional triad rank, triad lodge leader or "Dragon Head".
大轆	[daaih lūk]\n(big wheel)\na bus (taxi driver jargon).
大鄉里	[daaih hēung léih]\na country-bumpkin, an unsophiscated person from the country-side.
大酒店	[daaih jáu dim]\n(big hotel)\na funeral parlour.
大鋪癮	[daaih pōu yáhn]\nto be strongly addicted, to be obsessive about something.
大鑊	[daaih wohk]\na mess; a disaster
大鑊嘢	[daaih wohk yèh]\na big mess, a disaster
大鑊飯	[daaih wohk faahn]\n(a large wok of rice)\n1. a system of equal rewards regardless of work done (formerly used in mainland China)\n2. a big mess, a disaster
大閘蟹	[daaih jaahp háai]\n(big gate crab)\nsomeone locked into a low (stock/currency) market who is unable to sell (a crab that is kept tied up and refrigerated before being cooked).
大陣仗	[daaih jahn jeuhng]\n(big dose)\n1. big trouble\n2. a difficult situation\n3. a mess, chaos
大陸仔	[daaih luhk jái]\n(mainland boy)\na mainland boy, a young man from mainland China in Hong Kong.
大陸妹	[daaih luhk mūi]\n(mainland girl)\na mainland girl, a young woman from mainland China in Hong Kong
大隻	[daaih jek]\n(big piece)\ntough; strongly built
大隻佬	[daaih jek lóu]\na strongly-built man, a "tough guy".
