??,??,ch?u yàhn,1. Superman2. a nickname for Hong Kong property magnate ??? Li Ka-shing ,,,,
?,?,chìuh,to face,,,,
?,?,chìuh,1. tide2. in fashion,,,,
??,??,chìuh hei,trendy,,,,
????,????,chìuh j?u y?m ngohk,"(Chiu Chow music)?????? [jih géi gu jih géi] everyone for themselves (Chiu Chow erhu music sounds like ""gìh g? gu gìh g?"", which its equivalent in Cantonese is ""jih géi gu jih géi"".)",,,,
?,?,ch?,beginning,,,,
??,??,ch? g?,(beginning brother)1. a new worker who does not know his way around2. a male virgin,,,,
????????,????????,"ch? gw?i s?n póuh, lohk deih hàaih yìh","(a new daughter-in-law, a newborn baby)It is easier or best to begin education or traning at the earliest possible opportunity.",,,,
?,?,ch?,to rub,,,,
????,????,ch? yùhn gahm bín,"(to roll into a ball, to squash and flatten)to treat a person in whatever way one likes (with the apparent compliance of the person involved).",,,,
?,?,chòh,"1. to hoe2. to have sex with, to ""screw""3. to arrest4. to study hard (student)5. to study gambling from",,,,
??,??,chòh baau,"to have sex with, to ""screw"" vigorously",,,,
?D,?D,chòh dí,to play card games,,,,
??,??,chòh séi,"to prosecute vigorously, to go after in a determined way (e.g. a police officer after a criminal).",,,,
?,?,multiple readings,"[chóh]1.to sit2. to sit with, especially a night-club hostess with a customer3 to go to prison, to serve time in jail [joh]to sit",,,,
????,????,chóh baa wòhng ch?,"to ride the bus, train, tram, etc., without paying.",,,,
???,???,chóh f?a t?ng,"to be sentenced to prison, to go to prison.",,,,
???,???,chóh géi lùhng?,how many years' imprisonment did you get?,,,,
??,??,chóh gún,"a ""lodge leader"", a traid boss, a traid leader (leadership rank in the contemporary simplified hierarchy of most Hong Kogng triad groups).",,,,
??,??,chóh jeng/jing,"to take over, to take the leader's seat, to become head of an organization, of a triad society.",,,,
????,????,chóh láahng báan dang,"(to sit on a cold chair)1. to not get involved to dance, to be a ""wallflower""2. used to describe prostitutes who have no business.",,,,
??,??,chóh lìhn,(to sit lotus)a sexual position with the woman sitting on top of the man. ,,,,
??(?)???,??(?)???,chóh màaih (tùhng) y?t tìuh syùhn,"(sitting in the same boat)to have the same interests as each other, to be in the same situation, to be in the same group, to have an interest in cooperation, to ""be in the same boat"".",,,,
??,??,chóh míu,(to sit temple)a sexual position with the woman sitting on top of the man.,,,,
??,??,chóh pún,to hold a position.,,,,
??(?),??(?),chóh tói,"(to sit at tables)(in a nightclub) to work sitting with the customers at the tables (rather than as a waitress, etc.).",,,,
????,????,chóh yìh màhn g?am,(to sit in migration prison)to spend time in a foreign country as part of the process of acquiring residency or citizenship before returning to Hong Kong.,,,,
??,??,chóh y?t,a month of rest for a woman after giving birth.,,,,
?,?,chòhng,a bed,,,,
???????,???????,chòhng tàuh dáa g?au chòhng mèih wòh,"(bad head fighting bed end peace)a family quarrel, a ""lover's tiff"", a quarrel which is not serious, which is likely to be settled. ",,,,
?,?,ch?i,used to reject what someone is saying or on hearing someone mention something unlucky or unpleasant. ,,,,
???(??),???(??),ch?i gwo néih (báa háu),used on hearing someone mention something unlucky or unpleasant. ,,,,
??????,??????,ch?i gwo néih báa s?ui háu,"a strong expression used on hearing someone mention something unlucky or unpleasant, ""keep your dirty mouth shut!"". ",,,,
?,?,chói,"to respond, to talk with, to pay attention to.",,,,
????,????,chói kéuih d?u sòh,"to now allow one's dignity or reputation to be compromised (a way of refusing to do something for someone, ""dream on!"".)",,,,
??????,??????,chói néih d?u sáang chau wùh,"to now allow one's dignity or reputation to be compromised (a way of refusing to do something for someone, ""dream on!"".)",,,,
?,?,chói,colour,,,,
??,??,chói sou,"(colour number)luck, good fortune in gambling.",,,,
?,?,choi,a surname,,,,
?,?,choi,1. vegetable2. a girlfriend3. a sexually attractive girl or young woman,,,,
?,?,chòih,wealth,,,,
?????,?????,chòih b?t hó louh ngáahn,(money should not be exposed to the eyes)don't flaunt your wealth. ,,,,
???,???,chòih jyú lóu,a rich man.,,,,
??,??,chòih louh,"a way of making money, a profitable source of income, a good line of business.",,,,
???,???,chòih sàhn yèh,(wealth god)1. a very rich person2. the financial secretary of the Hong Kong Government.,,,,
??,??,chòih yèh,1. a very rich person2. the financial secretary of the Hong Kong Government.,,,,
?,?,chok,to choke,,,,
????,????,chok jyuh douh hei,"chocking with anger, furiou.",,,,
?,?,ch?ng,"1. a warehouse2. a cell, prison cell; a prison block, prison3. a share account (financial jargon).",,,,
?,?,chóng,1. a factory2. a hospital,,,,
??,??,ch?u háu,"swearing, bad language",,,,
????,????,ch?u háu laahn sit,"using a lot of bad language, speaking ""foul language"" all the time.",,,,
????,????,ch?u háu wàahng f?i,"using a lot of bad language, speaking ""foul language"" all the time.",,,,
????,????,ch?u s?n daaih sai,(cumbersome body big gesture)to be pregnant.,,,,
?,?,chóu,"1. grass2. cannabis, ""grass:3. ten dollars",,,,
??,??,chóu máang,1. grasshopper2. New Territories taxi (green in colour) (Taxi driver jargon).,,,,
???,???,y?t chóu yéh,ten dollars,,,,
?,?,chòuh,noisy,,,,
????,????,chòuh dou chaak láu,"(loud enough to pull down a building)extremely noisy, extremely loud, rowdy.",,,,
????,????,chòuh dou chaak t?n,"(loud enough to pull down the sky)extremely noisy, extremely loud, rowdy.",,,,
????,????,chòuh hy?n b?a bai,to make a lot of noise, noisy,,,
???,???,chòuh s?ang saai,"to make a lot of noise, i.e. enough to wake the dead.",,,,
?,?,chùhng,a pine tree,,,,
??,??,chùhng paak,pine cedar,,,,
?,?,multiple readings,[chùhng]heavy [juhng]still,,,,
??,??,chùhng gwaih,a fully loaded container (truck drive jargon),,,,
??,??,chùhng péi,"(heavy skin)costly, expensive",,,,
??,??,chùhng yéh,"1. heavy thing2. powerful weapons, heavy guns",,,,
?,?,ch?k,hurried,,,,
??,??,ch?k ch?k,an exclamation used to tell someone to hurry up.,,,,
????,????,ch?k ch?k bohng séui,"an instruction for someone to pay money that is owing, ""pay up!"".",,,,
????????,????????,"ch?k ch?k bohng, m4 hóu léuhng táuh mohng","an instruction for someone to pay money that is owing, ""pay up!"".",,,,
?,?,ch?k,a beast,,,,
??,??,ch?k s?ang,"an immoral person, a brutish person, a bastard",,,,
?,?,ch?ng,to flush with water,,,,
??,??,ch?ng lèuhng,(to pour cool)to take a shower,,,,
???,???,ch?ng lèuhng póu,"a bathhouse, sauna",,,,
?,?,ch?ng b?an,1. to pose2. to pretend that one is rich or powerful.,,,,
??(?)??,??(?)??,ch?ng ch?ang (háah) chèuhng mín,1. to participate2. to give one's support,,,,
???,???,ch?ng daaih b?an,to pretend that one is rich or powerful.,,,,
????,????,ch?ng daaih tàuh gwái,(to pose as big head ghost)to pretend that one is rich or powerful.,,,,
??,??,ch?ng dihn,"(to recharge)to restore one's energy, to be revitalised. ",,,,
???,???,ch?ng fut lóu,to pretend that one is rich or powerful.,,,,
???,???,ch?ng paau téhng,"(to pose as a cannon boat)1. to lie, to act as if one is powerful, to be boastful2. to pretend to know something, claim to be ""in the know"".",,,,
???,???,ch?ng s?ang saai,to pretend to know something.,,,,
?,?,chyúh,1. one's virginity2. a virgin,,,,
??,??,chyúh nàahm,a virgin (male),,,,
??,??,chyúh néuih,a virgin (female),,,,
???,???,chyúh néuih g?i,a virgin prostitute, a prostitute who is supposed to be a virgin.,,,
????,????,chyúh néuih haah hói,(a virgin goes to sea)1. to the first time one does something2. the first time a prostitute goes with a client.,,,,
?,?,chy?n,"1. damaged with a hole or holes (e.g. pots, socks)2. to bore3. to pierce through",,,,
??,??,chy?n b?ng,"1. to try to cover up something, but fail2. to let the secret out, to ""let the cat out of the bag"".",,,,
????,????,chy?n b?u,"1. to try to cover up something, but fail2. to let the secret out, to ""let the cat out of the bag"".",,,,
????,????,chy?n j?u gwo sáang,"(to cross country, to cross province)to maintain good relationships in different domains.",,,,
??,??,chy?n jó,to let a secret,,,,
?/?/?,?/?/?,chyun,"1. to string together2. inch3. to behave arrogantly, to provoke, to display disrepect to4. vain, arrogant, high-handed",,,,
???,???,chyun d?k héi,"to be able to live up to one's arrogance or boasting, to have a right to one's arrogance.",,,,
???,???,chyun dou áu,(so vain that make someone throw up)extremely vain, incredibly arrogant.,,,
????,????,chyun dou f?i héi,very arrogant,,,,
????,????,chyun dou mòuh lèuhn,"very arrogant, very ""cocky"".",,,,
????,????,chyun gwo máah lán,"(more arrogant than a horse's prick)very arrogant, very insolent",,,,
?,?,chyùhn,all,,,,
????,????,chyùhn bouh ngóh ge,"an exclamation used when promising to pay for everything (expenses, food and drink, an evening out, etc), ""it's all on me"".",,,,
?,?,,"[dáa] to beat, to hit [d?a] a dozen",,,,
????!,????!,dáa kéuih lóuh móu!,Beat the bastard!,,,,
??,??,dáa báa,"1. a useless person2. a term of abuse for a boy or man, a ""bastard"", a ""little shit"".",,,,
???,???,dáa báa gwái,a useless person,,,,
???,???,dáa báa jái,"a useless young, a kid",,,,
???,???,dáa baaih jeung,(to lose a battle)to fall ill,,,,
?(?)???,?(?)???,dáa (go) baat jáau,(to circle like a pigeon)to go for a quick walk around the block.,,,,
??,??,dáa b?au,"(to hit wrap)1. to have surplus food wrapped after a meal to take home, to take a ""doggie bag""2. to finish off; to kill; to deal with (since ? b?au in this sense refers to shrouds); to wrap a dead body",,,,
???,???,dáa b?au d?an,"to guarantee, to promise",,,,
??,??,dáa baau,"to beat up, to destroy",,,,
???,???,dáa baau g?i,(to explode machine)to get to the highest level of a video game.,,,,
????,????,dáa baau yàuh g?ng,(to explode fuel tank)to fill up the fuel tank.,,,,
???,???,dáa b?ng tàuh,(to hit broken head)to break someone's head.,,,,
??,??,dáa chàaih,1. dead2. can't use anymore3. to lose,,,,
??,??,dáa chàauh,to defeat,,,,
???,???,dáa chek geuk,"to go barefoot, to go without shoes",,,,
????,????,dáa chóu g?ng sèh,"(to beat the grass and scare the snake)1. to alert one's enemy to one's activities, to unnecessarily put one's enemy on guard2. to unneccesaarily provoke one's enemy",,,,
????,????,dáa dáa saat saat,"fighting and killing, violence",,,,
????,????,dáa daaih check laak,(to expose big naked armpit)to be stripped to the waist.,,,,
???,???,dáa d?an p?au,"1. to be by yourself, alone2. to work freelance, to work alone (e.g. prostitute without a pimp).",,,,
???,???,dáa d?an suen,1. blackmail letter2. an ivitation (humorous),,,,
???,???,dáa d?k síu,to deserve a beating-up, to deserve further beating,,,
??????,??????,"dáa d?k síu àah, p?k g?ai","a taunt to someone one has been assaulting, ""haven't I hit you enough, you bastard?!"".",,,,
??,??,dáa d?n,"(to hit place)1. to frequent a certain place, to ""hang out"" somewhere2. to wait for customers (taxi driver jargon)",,,,
???,???,dáa deih hei,"to suffer the adverse consequences of sleeping on the floor, e.g. getting stiff or cold.",,,,
???,???,dáa deih p?u,(to spread ground cover) to sleep on the floor.,,,,
???,???,dáa dihn bou,(to send a telegram)to give a hint, to drop hints,,,
??,??,d?k,to take a taxi (used in mainland China),,,,
??,??,dáa dík,"1. to play discs, to put on a record or disc2. to put on Laser Discs in one karaoke bar for the customers.",,,,
????????,????????,dáa dou aa m?a d?u m4 yihng d?k,"(beaten so that one doesn't recognize one's mother)to get badly beaten up, to be severely beaten",,,,
???????,???????,dáa dou chyun m4 héi wàih jí,"to beat someone until they submit, to beat the resistance out of someone.",,,,
?????,?????,dáa dou fai yéh gám,"to beat severely, to give a good thrashing to.",,,,
????,????,dáa dou fan jihk,"to beat severely, to give a good thrashing to.",,,,
????,????,dáa dou h?i f?a,"to beat severely, to give a good thrashing to.",,,,
???????????,???????????,"dáa dou jáu gaap m4 táu, yáuh hei móuh dehng táu","to make a threat to beat someone, ""I'm going to beat him until he runs for his life, I'll make him run until he drops!""",,,,
?????,?????,dáa dou jy? tàuh gám,"to beat someone severely, to beat someone to a pulp.",,,,
??????,??????,dáa dou n?p s?ng d?u móuh,"(to beat speechless)to beat severely, to give a good thrashing to.",,,,
?????,?????,dáa dou séi gáu gám,"to beat severely, to beat into submission",,,,
????,????,dáa dou taat pèih,"to beat severely, to give a good thrashing to.",,,,
???????,???????,dáa dou tàuh d?u baau gam jaih,"to beat someone's head in, to smash someone's head.",,,,
??,??,dáa duhng,to play golf,,,,
??,??,dáa faahn,to have a meal (truck driver jargon),,,,
???,???,dáa f?i g?i,(to hit aeroplane)to masturbate,,,,
???,???,dáa fú tàuh,"to cheat someone when buying something on their behalf, to add a hidden charge to the price.",,,,
??,??,dáa f?ng,(big wind)a typhoon is ocurring.,,,,
???,???,dáa g?a b?,1. to cheat at soccer, to deliberately lose a match as part of a gambling fraud2. to wear a padded bra,,,
???,???,dáa gaak jái,"(square)a way of censoring pornographic films and photos, in which the relevant body parts are covered with grid of squares.",,,,
??,??,dáa g?au,to fight,,,,
??,??,dáa gáau,to distrub, to bother,,,
??,??,dáa g?u,"to physically assault (used in obscene threats), to ""fucking beat up"".",,,,
??,??,dáa gau,"(to save)to physcially assault (a euphemistic and sarcastic variant of ?? dáa g?u, to ""fucking beat up"").",,,,
?????,?????,dáa g?i faat s?u yáu, a video game addict.,,,,
???,???,dáa guek gw?t,"(to beat the leg bone)to rob someone in the street, to ""mug"".",,,,
???,???,dáa go daht,to surprise,,,,
???,???,dáa g?ng s?an,"to fight one's way to power and influence, to carve out a territory or a sphere of influence or control.",,,,
??,??,dáa g?ng,to work,,,,
????,????,dáa g?ng wòhng dai,(worker emperor)a highly-paid worker,,,,
??,??,dáa gw?a,"to kill, to beat to death",,,,
??,??,dáa gwán,1. to make a living2. to spend one's life (in a particular milieu).,,,,
??,??,dáa hei,"to give moral support to, to give encouragement to.",,,,
????,????,dáa héung tàuh paau,"(to fire off the first cannon)to make an impressive start, to ""begin with a bang"".",,,,
??,??,dáa hòh,"to be a dealer, to work as a dealer in casino or gambling den.",,,,
???,???,dáa hòh b?au,to be a pick-pocket,to pick-pocket,,,
??,??,dáa jáap,a worker who does all kinds of odd-jobs.,,,,
??,??,dáa jaht,"to beat up, to hit.",,,,
??,??,dáa jái,"1. a body-guard, bouncer, tough-guy2. figher, ""red pole"" enforcer in a triad society",,,,
????,????,dáa jái mìhng s?ng,"an action star, a film actor specializing in action roles.",,,,
???,???,dáa j?k s?n,to turn to the side,,,,
???,???,dáa j?n gw?n,(to fight real army)1. to have penetrative sex without wearing a condom2. to have real sex in making a film as opposed to acting a sex scene3. to work without assistance,,,,
