0氹	[tam]/1. to cajole someone/2. to pacify someone who is angry
國有國法家有家規	[gwok yáuh gwok faat, gā yáuh gā gwāi]/(a country has its laws, a family has its rules)/used to instruct or admonish a member of a group, "we have our own rules here".
圍	[wàih]/to encircle, to trap, to surround
土	[tóu]/land
土佬	[tóu lóu]/country cousin; country bumpkin
土氣	[tóu hei]/(country air)/rustic, old-fashioned
土炮	[tóu paau]/(earth cannon)/1. local (people, workers, products, etc.)/2. cheap rice wine
地	[deih]/ground
地下情	[deih haah chìhng]/(underground love)/ a secret love affair.
地下錢莊	[deih haah chìhn jōng]/(underground bank)/a loan sharing operation.
地保	[deih bóu]/a person who knows everything about everyone in a particular area.
地底泥	[deih dái nàih/làih]/(underground soil)/1. something or someone not worthy or respect/2. something cheap and nasty
地牌	[deih pàaih]/mother, one's mother (OS)
地痞	[deih māu]/a local gang leader, a local gangster
地盤	[deih pùhn]/(ground basin)/1. a construction site/2. a triad society district, a territory belonging to or controlled by a triad society.
地糊	[deih wú]/a beginning hand in mahjong which only needs one mahjong tile to win.
地翁	[deih yūng]/grandmother, one's grandmother
地胆	[deih dáam]/1. a person who knows everything about everyone and everything in a particular area/2. a local gang leader, a local gangster
地踎	[deih māu]/(ground squat)/a very cheap restaurant, especially for coolies who squat on stools while eating.
地除	[deih chèuih]/to know
地頭	[deih tàuh]/territory, sphere of operation, locale
地頭蛇	[deih tàuh sèh]/(area snake)/someone who knows a particular area well, someone who detailed local knowledge.
地頭蟲	[deih tàuh chùhng]/(area insect)/someone who knows a particular area well, someone who detailed local knowledge.
地頭龍	[deih tàuh lùhng]/(local dragon)/a powerful figure in a particular area
坎	[hám]/a bank; ridge
坎頭埋牆	[hám táu màaih chéuhng]/(to bang one's head against the wall)/to vent one's frustration, to be frazzled, to "bang one's head against the wall".
坐	[chóh]/1.to sit/2. to sit with, especially a night-club hostess with a customer/3 to go to prison, to serve time in jail/[joh]/to sit
坐冷板凳	[chóh láahng báan dang]/(to sit on a cold chair)/1. to not get invited to dance, to be a "wallflower"/2. used to describe prostitutes who have no business.
坐埋一條船	[chóh màaih yāt tìuh syùhn]/(sitting in the same boat)/to have the same interests as each other, to be in the same situation, to be in the same group, to have an interest in cooperation, to "be in the same boat".
坐埋同一條船	[chóh màaih tùhng yāt tìuh syùhn]/(sitting in the same boat)/to have the same interests as each other, to be in the same situation, to be in the same group, to have an interest in cooperation, to "be in the same boat".
坐定粒六	[joh dihng nāp luhk]/to be certain, to be sure about something
坐幾籠	[chóh géi lùhng?]/how many years' imprisonment did you get?
坐廟	[chóh míu]/(to sit temple)/a sexual position with the woman sitting on top of the man.
坐月	[chóh yūt]/a month of rest for a woman after giving birth.
坐枱	[chóh tói]/(to sit at tables)/(in a nightclub) to work sitting with the customers at the tables (rather than as a waitress, etc.).
坐檯	[chóh tói]/(to sit at tables)/(in a nightclub) to work sitting with the customers at the tables (rather than as a waitress, etc.).
坐正	[chóh jeng/jing]/to take over, to take the leader's seat, to become head of an organization, of a triad society.
坐盤	[chóh pún]/to hold a position.
坐移民監	[chóh yìh màhn gāam]/(to sit in migration prison)/to spend time in a foreign country as part of the process of acquiring residency or citizenship before returning to Hong Kong.
坐花廳	[chóh fā tēng]/to be sentenced to prison, to go to prison.
坐蓮	[chóh lìhn]/(to sit lotus)/a sexual position with the woman sitting on top of the man.
坐鎮	[joh jahn]/to be in the seat of power, to be responsible for, to look after
坐霸王車	[chóh ba wòhng chē]/to ride the bus, train, tram, etc., without paying.
坐館	[chóh gún]/a "lodge leader", a triad boss, a triad leader (leadership rank in the contemporary simplified hierarchy of most Hong Kogng triad groups).
坑	[hāang]/a sewage pipe
坑渠水	[hāang kèuih séui]/(pit sewage water)/1. sewage water/2. salty red bean congee
坡妹	[bō mūi]/a girl or young woman from Singapore.
坤	[kwān]/1. to fool, to trick/2. the Earth Diagram
垃圾	[laahp saap]/1. rubbish/2. unwashed crockery and cutlery and left over food (restaurant workers' slang).
垃圾嘢	[laahp saap yéh]/junk food
垃圾蟲	[laahp saap chùhng]/a litterer, a "little bug".
垃雜嘢	[laahp jaahp yéh]/a snack
型	[yìhng]/1. good-looking, cool, handsome/2. a type
型爆鏡	[yìhng baau geng]/(so good looking as to break a mirror)/very good-looking, very cool
埋	[màaih]/to bury
埋位	[màaih wái]/(to get into position)/to take up the starting position, to take one's place, to be ready to start (of races, business, formal dinner etc.).
埋單	[màaih dāan]/1. to ask for the bill/2. to "check out"/3. to die
埋堆	[màaih dēui]/to join an organisation, to reinforce a group or faction, to back someone up
埋尾	[màaih méih]/to bring to completion
埋數	[màaih sou]/to make the final calculation, to add up who has won and who has lost, to "cash up".
埋牙	[màaih ngàah]/1. to start of fight/2. to have sex with someone
埋街食井水	[màaih gāai sihk jéng séui]/(to go to the roadside and drink well water)/to stop working as a prostitute, to retire from prostitute
埋街飲井水	[màaih gāai yám jéng séui]/(to go to the roadside and drink well water)/to stop working as a prostitute, to retire from prostitute
埕	[chìhng]/a jar
埕埕塔塔	[chìhng chìhng taap taap]/(jars and urns)/romantic, lovey-dovey (埕 chìhng puns with 情 chìhng, which means affection or love) (often used when the speaker is expressing a lack of interest in romantic matters).
執	[jāp]/1. to pick up/2. to physically assault, to beat up/3. to go bankrupt/4. to have sex with
執一劑	[jāp yāt jāi]/1. to have sex with someone once, on one occasion/2. to beat up someone
執二攤	[jāp yih tāan]/(to take over someone else's market stall)/1. to use second-hand goods/2. to date someone's ex-boy/girl friend.
執人口水溦	[jāp yàhn háu séui mēi]/to have no ideas of one's own, to echo what someone else says, to be a mindless follower, to "parrot" someone's words.
執倒	[jāp dóu]/to achieve something desirable
執到寶	[jāp dóu bóu]/to achieve a desirable aim
執到都喊三聲	[jāp dóu dōu haam sāam sēng]/a goal that is not worth achieving, an undesirable target, a goal that will not bring happiness if achieved.
執包袱	[jāp bāau fuhk]/1. to leave a job, to quit a job/2. to be fired from a job
執口水尾	[jāp háu séui mēi]/(to pick mouth water tail)/to repeat something said by someone else.
執多劑	[jāp dō jāi]/1. to have sex with someone again/2. to beat somone up again, to beat someone up further/3. to rape someone again
執手尾	[jāp sáu méih]/to finish a job for someone, to pick up a task begun by someone else and complete it.
執拾	[jāp sahp]/to tidy up
執條襪帶累身家	[jāp tìuh maht dáai leuih sān gā]/(to pick up a package string lace and harm the wealth)/a chance gift may lead to an expensive purchase, e.g. if you are given a compact disc you may end up buying a compact disc player.
執正啲	[jāp jeng dī]/to dress properly, to dress smartly
執死雞	[jāp séi gāi]/(to pick up a dead chicken)/1. to take something which someone else has lost or thrown away/2. to take advantage of a situation/3. to start off a relationship with someone who has been rejected by their former lover/4. to get the benefit of someone else's hard work/4. to score an easy goal after a shot has been blocked by the goal keeper.
執生	[jāp sāang]/(to pick up life)/1. to take things as they come/2. to look after oneself/3. to keep an eye on how things develop/4. to sort out a situation/5. to look out
執笠	[jāp lāp]/(to pick up the crates)/to go bankrupt
執身彩	[jāp sān chói]/to be lucky, to have good fortune
執輸	[jāp syū]/to fall behind, to lose ground, to miss out (on some benefit or advantage).
執輸行頭慘過敗家	[jāp syū hàahng tàuh, cháam gwo baaih gā]/(missing out getting to the front is worst than having one's family ruined)/used to tell someone to hurry up, especially when there is a queue.
執返一身彩	[jāp fāan yāt sān chói]/to be fortunate, to be lucky
執返條命仔	[jāp fāan tìuh mehng jái]/to survive, to remain alive
執雞	[jāp gāi]/(to pick up a chicken)/1. to take something which someone else has lost or thrown away/2. to start a relationship with someone who has been rejected by their former lover/3. (in soccer) to score an easy goal after a shot has been blocked by the goal keeper.
執頭執尾	[jāp tàuh jāp méih]/to clean up after, to do odd jobs for.
基	[gēi]/1. foundation/2. (<gay) gay, homosexual
基佬	[gēi lóu]/a gay man
基婆	[gēi pó]/a gay woman
堂	[tòhng]/a hall
堂口	[tòhng háu]/1. a secret society/2. a branch of a secret society or a triad society/3. a triad meeting hall
堅	[gīn]/1. real, true, genuine, not fake, powerful/2. resolute
堅定流㗎	[gīn dihng làuh ga]/a way of inquiry into the status of someone or something, "Is this stuff real or is it fake?", "Is he for real?".
堅料	[gīn líu]/1. genuine stuff, high quality or real, "the genuine article"/2. a good or trustworthy person, a person with the required qualities
堆	[dēui]/a pile
報	[bou]/to report
報串	[bou chyun]/1. to inform on someone, to inform the police, to "squeal"/2. to report someone to the teacher.
報到	[bou dou]/1. registration/2. to die, i.e. to report to the god of hell
報大數	[bou daaih sou]/to exaggerate; to pretend; to overcharge, to cheat.
報應	[bou ying]/1. to get one's just deserts, to get the fate one deserves/2. to pay for the evil deeds that one has done, to meet the fate that one's bad deeds merit.
報料	[bou líu]/(to report stuff)/to report
報細報	[bou sai sou]/to cheat (e.g. by giving a falsely low figure)
場	[chéung]/1. an area/2. a business, bar, nightclub, place of entertainment, triad headquarters, etc.
場口	[chéung háu]/a business, a bar, nightclub, place of entertainment, triad headquarters, etc.
塊	[faai]/a piece
塊gap	[faai gēp]/vagina, equivalent in tone to "cunt".
塊嘢	[faai yéh]/vagina, equivalent in tone to "cunt".
塊閪	[faai hái]/vagina, equivalent in tone to "cunt".
塔	[taap]/1. to lock, to lock up, to handcuff/2. a lock/3. a pagoda
塘	[tòhng]/a pool
塘底凸	[tòhng dái dahk]/stick at the bottom of the pool/→水乾至見 [séui gōn ji gin] only appears when the pool dries up/■someone who only appears when they need a favour, or when they have run out of money (water symbolises money).
塘底泥	[tòhng dái nàih]/mud at the bottom of the pool/→水乾至見 [séui gōn ji gin] only appears when the pool dries up/■someone who only appears when they need a favour, or when they have run out of money (water symbolises money).
塘底特	[tòhng dái dahk]/stick at the bottom of the pool/→水乾至見 [séui gōn ji gin] only appears when the pool dries up/■someone who only appears when they need a favour, or when they have run out of money (water symbolises money).
塘水滾塘魚	[tòhng séui gwán tòhng yùh]/(boiling pond fish in the same pond water)/an undesirable situation where people do business only among themselves rather than looking for business outside (there is only a limited amount of money to be made because the captial cannot grow).
塞	[sāk]/to block
塞豆窿	[sāk dauh lūng]/1. a small child, a young kid/2. a short person
填	[tìhn]/to fill in
填數	[tìhn sou]/1. to try and make money to pay back a debt/2. to replace money that one has taken secretly
填氹	[tìhn táhm]/1. to try and make money to pay back a debt/2. to replace money that one has taken secretly/3. to deal with a problem
填鴨	[tìhn áap]/(to feed duck)/spoon-feeding (e.g. style of education)
境	[gíng]/prospects, chances, situation, outlook
墟	[hēui]/market
墟冚	[hēui haahm]/crowded, very bush
墨	[mahk]/ink
墨七	[mahk chāt]/a thief, a robber (old-fashioned usage).
墨魚	[mahk yùh]/1. cuttlefish/2. a vehicle emitting black exhaust fumes
墨魚站	[mahk yùh jaahm]/vehicle emissions testing centre (taxi driver jargon)
士啤	[sih bē]/(<spare)/spare parts
士啤呔	[sih bē tāai]/(<spare tyre)/a large stomach, a big belly
士多啤梨	[sih dō bē léi]/1. strawberry/2. a taxi stand in Tsim Sha Tsui, Kowloon (taxi driver jargon)
壹	[yāt]/one
壽	[sauh]/1. long-life/2. foolish
壽仔	[sauh jái]/a fool, an idiot
壽星仔	[sauh sīng jái]/1. the "birthday boy", the one celebrating his birthday/2. a fool, an idiot, a foolish boy
壽星公	[sauh sīng gūng]/(the god of long life)/the "birthday boy", the one celebrating his birthday
壽星公吊頸	[sauh sīng gūng diu géng]/the god of longevity hangs himself/→嫌命長 [yìhm mehng chèuhng] weary of his long life/■to tempt disaster, to take a big risk
壽星女	[sauh sīng néui]/1. the "birthday girl", the one celebrating her birthday/2. a fool, an idiot, a foolish girl
壽頭	[sauh tàuh]/a fool, an idiot
壽頭壽腦	[sauh tàuh sauh nóuh]/muddle-headed, foolish
外	[ngoih]/outside
外圍	[ngoih wàih]/illegal betting
外快	[ngoih faai]/an income from an extra job
外賣	[ngoih maaih]/1. takeaway/2. a nighclub hostess bought out from the club to have sex with the customer
多	[dō]/many
多事	[dō sih]/nosy
多口	[dō háu]/(too much mouth)/to talk too much, talking too much nonsense.
多口水	[dō háu séui]/(too much saliva)/to talk too much; talking too much nonsense
多咀	[dō jéui]/talking too much.
多多事實	[dō dō sih saht]/(many many facts)/to be troublesome, over-talkative.
多得你唔少	[dō dāk néih m4 síu]/(thank you for not a little)/used to tell somebody that they have been a nuisance, that they have caused lots of trouble to the speaker, "Thanks for nothing!".
多手	[dō sáu]/(many hands)/fiddling, touching things (e.g. said of a naughty child).
多水	[dō séui]/juicy (as a sexual reference to a woman).
